likes,reposts,views,comments,attachments,text,movie,director,year,additional_info,oscar_winner,oscar_nominee,palme_winner,globe_winner,movie_flg,log_likes,log_reposts,log_views,log_comments,reactions,ER,prize,other_award
182,282,26174,7,9,"Фильмы, запрещенные или подвергнутые цензуре Христианским миром 📽",,,0,"Фильмы, запрещенные или подвергнутые цензуре Христианским миром 📽",0.0,,,,False,5.209486152841421,5.645446897643238,10.172560035738735,2.079441541679836,471,1.7994956827385955,,
795,233,50402,22,9,Кадры со съёмок «Бедных-несчастных».,,,0,Кадры со съёмок «Бедных-несчастных».,0.0,,,,False,6.679599185844383,5.455321115357702,10.827805976097512,3.1354942159291497,1050,2.0832506646561644,,
144,47,20134,15,9,🌼 Эль Фэннинг в сериале «Великая» (2020 – 2023) 🌼,,,2020,🌼 Эль Фэннинг в сериале «Великая» ( – ) 🌼,0.0,,,,False,4.976733742420574,3.871201010907891,9.910214873285554,2.772588722239781,206,1.0231449289758616,,
173,246,38051,5,9,"Фильмы, изображающие юношескую невинность 📽",,,0,"Фильмы, изображающие юношескую невинность 📽",0.0,,,,False,5.159055299214529,5.5093883366279774,10.546708924326348,1.791759469228055,424,1.114293973877165,,
146,20,13433,0,5,"Милла Йовович в объективе Криса Флойда, 1994 📸",,,1994,"Милла Йовович в объективе Криса Флойда,  📸",0.0,,,,False,4.990432586778736,3.044522437723423,9.50554408582681,0.0,166,1.235762674011762,,
109,12,11575,0,2,🖤 Хелена Бонем Картер в объективе Джиллиан Эдельштейн 🖤,,,0,🖤 Хелена Бонем Картер в объективе Джиллиан Эдельштейн 🖤,0.0,,,,False,4.700480365792417,2.5649493574615367,9.35668926831132,0.0,121,1.0453563714902807,,
134,14,16566,0,1,"🌹 Мэрилин Монро в объективе Эрла Тейзена, 1951🌹",,,1951,"🌹 Мэрилин Монро в объективе Эрла Тейзена, 🌹",0.0,,,,False,4.90527477843843,2.70805020110221,9.715168043938537,0.0,148,0.8933961125196186,,
927,412,58728,12,9,"🌹 Дениз Ричардс в фильме «Тэмми и Ти-Рекс», 1994 год 🌹",,,1994,"🌹 Дениз Ричардс в фильме «Тэмми и Ти-Рекс»,   🌹",0.0,,,,False,6.833031732786201,6.023447592961033,10.980688921298556,2.5649493574615367,1351,2.300435907914453,,
270,359,40716,5,9,Некоторые из 50 лучших фильмов 1999 года по версии MUBI 📽,,,1999,Некоторые из 50 лучших фильмов  а по версии MUBI 📽,0.0,,,,False,5.602118820879701,5.886104031450156,10.614400974640018,1.791759469228055,634,1.5571274191963846,,
893,271,33039,49,9,🖤 Дева Кассель в объективе Эллен фон Унверт 🖤,,,0,🖤 Дева Кассель в объективе Эллен фон Унверт 🖤,0.0,,,,False,6.795705775173514,5.605802066295998,10.405474227634915,3.912023005428146,1213,3.671418626471745,,
205,260,24281,0,9,Фильмы с выдающейся операторской работой 📽,,,0,Фильмы с выдающейся операторской работой 📽,0.0,,,,False,5.327876168789581,5.564520407322694,10.09749061410392,0.0,465,1.915077632716939,,
171,29,9381,0,9,"🌺 Сирша Ронан в образах героинь прерафаэлитов для Vogue, 2011 🌺",,,2011,"🌺 Сирша Ронан в образах героинь прерафаэлитов для Vogue,  🌺",0.0,,,,False,5.147494476813453,3.4011973816621555,9.146548238888403,0.0,200,2.1319688732544506,,
84,33,18621,2,9,"— Послушай раз в жизни голос разума, Сельма. Сельма!
— Я слушаю сердце

«Танцующая в темноте» (2000)
реж. Ларс фон Триер
В ролях: Бьорк, Кэтрин Денёв, Стормаре, Скарсгард",,,2000,"— Послушай раз в жизни голос разума, Сельма. Сельма!— Я слушаю сердце«Танцующая в темноте» ()реж. Ларс фон ТриерВ ролях: Бьорк, Кэтрин Денёв, Стормаре, Скарсгард",0.0,,,,False,4.442651256490317,3.5263605246161616,9.832098956448474,1.0986122886681098,119,0.6390634230170238,,
82,97,28912,7,9,"Фильмы, в которых снимались непрофессиональные актеры 📽",,,0,"Фильмы, в которых снимались непрофессиональные актеры 📽",0.0,,,,False,4.418840607796598,4.584967478670572,10.272046599948313,2.079441541679836,186,0.6433314886552297,,
138,59,14622,1,6,"Дизайн костюмов для фильма «Автокатастрофа», 1996 года в исполнении Дениз Кроненберг («корсет», ремни и тд Стефана Дюпюи).",,,1996,"Дизайн костюмов для фильма «Автокатастрофа»,  а в исполнении Дениз Кроненберг («корсет», ремни и тд Стефана Дюпюи).",0.0,,,,False,4.934473933130692,4.0943445622221,9.590350910611878,0.6931471805599453,198,1.3541239228559705,,
188,20,18776,3,1,"🖤 Моника Беллуччи для Esquire, май 2017 🖤",,,2017,"🖤 Моника Беллуччи для Esquire, май  🖤",0.0,,,,False,5.241747015059643,3.044522437723423,9.840387995592812,1.3862943611198906,211,1.123775031955688,,
360,479,27412,0,9,Грайндхаус-фильмы 📽,,,0,Грайндхаус-фильмы 📽,0.0,,,,False,5.8888779583328805,6.173786103901937,10.21877263241388,0.0,839,3.0607033416022182,,
